Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL,Cluster
KLB Malaria,1,2004,1.0,0.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Malaria Falsiparum,1,2005,1.0,0.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
KLB Malaria Klinis,1,2005,1.0,0.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
KLB Marasmus,1,2004,1.0,0.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Meningitis,1,2004,1.0,8.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Parotitis,1,2004,1.0,13.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Pertusis,1,2004,1.0,18.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Polio,1,2005,1.0,0.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
KLB Rabies,1,2004,1.0,0.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Rabies,1,2005,1.0,0.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
KLB Rubella,1,2004,1.0,39.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Rubella,1,2005,1.0,0.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
KLB Tetanus,1,2004,1.0,0.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Tetanus Neonatal,1,2004,1.0,0.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Thypoid,1,2004,1.0,0.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Tifus Perut,1,2004,1.0,170.0,Profil Kesehatan Indonesia Tahun 2004,Lampiran 3.14,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,0.0
KLB Typus Perut,1,2005,1.0,255.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.26,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Kolera,1,2006,1.0,342.0000000000001,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Kondisi lain yang bermula pada masa perinatal,1,2004,1.0,9873.0,Profil Kesehatan Indonesia Tahun 2004,16,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2004.pdf,3.0
Kondisi lain yang bermula pada masa perinatal,1,2005,2.0,9567.0,Profil Kesehatan Indonesia Tahun 2005,17,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,3.0
Kondisi lain yang bermula pada masa perinatal,1,2006,2.0,9567.0,Profil Kesehatan Indonesia Tahun 2006,21,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,3.0
Kondisi Tertentu yang bermula pada masa Perinatal,1,2005,1.0,9822.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 3.3.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,3.0
Kondisi Tertentu yang bermula pada masa Perinatal,1,2006,3.0,9108.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.6,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,3.0
Kondisi Tertentu yang bermula pada masa Perinatal,1,2006,3.0,9108.0,Profil Kesehatan Indonesia Tahun 2007,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,3.0
Kondisi Tertentu yang bermula pada masa Perinatal,1,2007,3.0,9108.0,Profil Kesehatan Indonesia Tahun 2008,30,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,3.0
Kondisi Tertentu yang bermula pada masa Perinatal,1,2008,1.0,16.0,Profil Kesehatan Indonesia Tahun 2008,31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Kondisi Tertentu yang bermula pada masa Perinatal,1,2008,1.0,33.0,Profil Kesehatan Indonesia Tahun 2008,Lampiran 3.4,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Kondisi Tertentu yang bermula pada masa Perinatal,1,2008,1.0,34.0,Profil Kesehatan Indonesia Tahun 2009,31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Konflik,2,2009,1.0,1.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Konflik,2,2010,1.0,64.99999999999989,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Konflik,2,2011,1.0,45.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.40,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Konflik Sosial,2,2008,1.0,13.0,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Konflik Sosial,2,2012,1.0,0.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Konflik Sosial atau Kerusuhan Sosial,2,2015,1.0,7.0,Profil Kesehatan Indonesia Tahun 2015,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Konflik Sosial atau Kerusuhan Sosial,2,2016,1.0,4.0,Profil Kesehatan Indonesia Tahun 2016,Lampiran 6.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf,0.0
Konflik Sosial atau Kerusuhan Sosial,2,2017,1.0,0.0,Profil Kesehatan Indonesia Tahun 2017,Lampiran 6.43,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Konflik Sosial atau Kerusuhan Sosial,2,2018,1.0,0.0,Profil Kesehatan Indonesia Tahun 2018,Lampiran 6.49,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Konflik Sosial atau Kerusuhan Sosial,2,2019,1.0,425.0,Profil Kesehatan Indonesia Tahun 2019,Lampiran 63.c,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,0.0
Konflik Sosial atau Kerusuhan Sosial,2,2020,1.0,891.0,Profil Kesehatan Indonesia Tahun 2020,191,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf,0.0
Konflik Sosial atau Kerusuhan Sosial,2,2021,1.0,617.0,Profil Kesehatan Indonesia Tahun 2021,253,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf,0.0
Kronis Filariasis,1,2019,1.0,9.0,Profil Kesehatan Indonesia Tahun 2019,Lampiran 67.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2019.pdf,0.0
Kronis Filariasis,1,2020,1.0,8.0,Profil Kesehatan Indonesia Tahun 2020,Lampiran 67.a,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2020.pdf,0.0
Kronis Filariasis,1,2021,1.0,2.0,Profil Kesehatan Indonesia Tahun 2021,Lampiran 67.a,https://www.kemkes.go.id/downloads/resources/download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-2021.pdf,0.0
"Ledakan (bom, tabung gas, dll)",1,2009,1.0,0.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Ledakan Akibat Gas,1,2012,1.0,0.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Ledakan Bom,1,2008,1.0,45.0,Profil Kesehatan Indonesia Tahun 2008,Lampiran 4.31,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Ledakan Bom,1,2010,1.0,14.0,Profil Kesehatan Indonesia Tahun 2010,Lampiran 4.42,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Ledakan Bom,1,2012,1.0,4.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Ledakan Granat/Bom,1,2005,1.0,21.0,Profil Kesehatan Indonesia Tahun 2005,Lampiran 4.24,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2005.pdf,0.0
Ledakan Granat/Bom,1,2006,2.0,10.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 4.25,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Ledakan Granat/Bom,1,2007,2.0,10.0,Profil Kesehatan Indonesia Tahun 2007,Lampiran 4.27,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf,0.0
Leptospirosis,1,2002,3.0,25.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Leptospirosis,1,2003,3.0,25.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Leptospirosis,1,2003,3.0,25.0,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Leptospirosis,1,2004,4.0,16.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Leptospirosis,1,2004,4.0,16.0,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Leptospirosis,1,2004,4.0,16.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Leptospirosis,1,2005,4.0,14.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Leptospirosis,1,2005,4.0,11.0,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Leptospirosis,1,2005,4.0,11.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Leptospirosis,1,2005,4.0,11.0,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Leptospirosis,1,2006,4.0,14.0,Profil Kesehatan Indonesia Tahun 2006,Lampiran 3.38,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf,0.0
Leptospirosis,1,2006,3.0,34.0,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Leptospirosis,1,2006,3.0,57.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Leptospirosis,1,2006,3.0,55.0,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Leptospirosis,1,2007,4.0,16.0,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Leptospirosis,1,2007,4.0,16.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Leptospirosis,1,2007,4.0,22.0,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Leptospirosis,1,2008,4.0,22.0,Profil Kesehatan Indonesia Tahun 2008,55,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf,0.0
Leptospirosis,1,2008,6.0,23.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Leptospirosis,1,2008,6.0,23.0,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Leptospirosis,1,2008,6.0,23.0,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Leptospirosis,1,2009,6.0,23.0,Profil Kesehatan Indonesia Tahun 2009,Lampiran 3.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf,0.0
Leptospirosis,1,2009,6.0,23.0,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Leptospirosis,1,2009,6.0,23.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.39,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Leptospirosis,1,2009,6.0,43.0,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Leptospirosis,1,2009,6.0,43.0,Profil Kesehatan Indonesia Tahun 2017,211,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Leptospirosis,1,2009,6.0,43.0,Profil Kesehatan Indonesia Tahun 2018,238,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Leptospirosis,1,2010,6.0,43.0,Profil Kesehatan Indonesia Tahun 2010,69,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf,0.0
Leptospirosis,1,2010,6.0,43.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.39,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Leptospirosis,1,2010,6.0,43.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Leptospirosis,1,2010,6.0,82.0,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Leptospirosis,1,2010,6.0,82.0,Profil Kesehatan Indonesia Tahun 2017,211,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Leptospirosis,1,2010,6.0,82.0,Profil Kesehatan Indonesia Tahun 2018,238,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Leptospirosis,1,2011,6.0,82.0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 3.39,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf,0.0
Leptospirosis,1,2011,6.0,82.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Leptospirosis,1,2011,6.0,82.0,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Leptospirosis,1,2011,6.0,29.0,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Leptospirosis,1,2011,6.0,29.0,Profil Kesehatan Indonesia Tahun 2017,211,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Leptospirosis,1,2011,6.0,29.0,Profil Kesehatan Indonesia Tahun 2018,238,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Leptospirosis,1,2012,6.0,29.0,Profil Kesehatan Indonesia Tahun 2012,Lampiran 3.37,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2012.pdf,0.0
Leptospirosis,1,2012,6.0,29.0,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
Leptospirosis,1,2012,6.0,29.0,Profil Kesehatan Indonesia Tahun 2014,Lampiran 6.28,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf,0.0
Leptospirosis,1,2012,5.0,60.0,Profil Kesehatan Indonesia Tahun 2015,199,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf,0.0
Leptospirosis,1,2012,5.0,60.0,Profil Kesehatan Indonesia Tahun 2017,211,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf,0.0
Leptospirosis,1,2012,5.0,60.0,Profil Kesehatan Indonesia Tahun 2018,238,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf,0.0
Leptospirosis,1,2013,5.0,60.0,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf,0.0
